,training_iteration,ep_rew,algo
98,99,66.54733085572353,trpo
99,100,66.57241023686622,trpo
100,101,66.68307815209994,trpo
101,102,66.76885757177007,trpo
102,103,66.76885757177007,trpo
103,104,66.78146255850564,trpo
104,105,66.77372325497099,trpo
105,106,66.79639464821003,trpo
106,107,66.79639464821003,trpo
107,108,66.8064778542675,trpo
108,109,66.77377584174033,trpo
109,110,66.82923371000939,trpo
110,111,66.82923371000939,trpo
111,112,67.00318212065126,trpo
112,113,66.95511405663333,trpo
113,114,66.91735181279076,trpo
114,115,66.90484328942372,trpo
115,116,66.90484328942372,trpo
116,117,66.8392710369429,trpo
117,118,66.90717584079579,trpo
118,119,66.96257177924772,trpo
119,120,66.96257177924772,trpo
120,121,67.06073556783436,trpo
121,122,67.04816167902601,trpo
122,123,67.15652988619895,trpo
0,1,0.0,trpo
1,2,0.0,trpo
2,3,0.0,trpo
3,4,65.11059102260265,trpo
4,5,65.11059102260265,trpo
5,6,65.11059102260265,trpo
6,7,65.05916487094909,trpo
7,8,65.05916487094909,trpo
8,9,65.27636168099289,trpo
9,10,65.27636168099289,trpo
10,11,65.27636168099289,trpo
11,12,65.56291464579115,trpo
12,13,65.56291464579115,trpo
13,14,65.73332907676811,trpo
14,15,65.73332907676811,trpo
15,16,65.73332907676811,trpo
16,17,66.48305581881736,trpo
17,18,66.48305581881736,trpo
18,19,66.48305581881736,trpo
19,20,66.65989981606018,trpo
20,21,66.65989981606018,trpo
21,22,66.75485077198914,trpo
22,23,66.75485077198914,trpo
23,24,66.75485077198914,trpo
24,25,66.88362782313263,trpo
25,26,66.88362782313263,trpo
26,27,66.88362782313263,trpo
27,28,67.1773068700901,trpo
28,29,67.1773068700901,trpo
29,30,67.1773068700901,trpo
30,31,68.27943439174919,trpo
31,32,68.27943439174919,trpo
32,33,68.27943439174919,trpo
33,34,68.27943439174919,trpo
34,35,68.27943439174919,trpo
35,36,68.27943439174919,trpo
36,37,68.27943439174919,trpo
37,38,68.27943439174919,trpo
38,39,68.27943439174919,trpo
39,40,68.27943439174919,trpo
40,41,85.4189330727649,trpo
41,42,85.4189330727649,trpo
42,43,85.4189330727649,trpo
43,44,85.4189330727649,trpo
