,training_iteration,ep_rew,algo
89,90,89.39830184210527,baseline
90,91,89.39830184210527,baseline
91,92,89.39830184210527,baseline
92,93,89.39830184210527,baseline
93,94,89.39830184210527,baseline
94,95,89.39830184210527,baseline
95,96,89.39830184210527,baseline
96,97,98.05025602061855,baseline
97,98,98.05025602061855,baseline
98,99,97.4318395050505,baseline
99,100,97.4318395050505,baseline
100,101,97.4318395050505,baseline
101,102,97.18953453,baseline
102,103,103.45029616,baseline
103,104,103.45029616,baseline
104,105,104.15012997000002,baseline
105,106,105.10622897000003,baseline
106,107,105.10622897000003,baseline
107,108,104.96128668999998,baseline
108,109,104.82432622999997,baseline
109,110,104.82432622999997,baseline
110,111,104.82432622999997,baseline
111,112,104.82432622999997,baseline
112,113,104.82432622999997,baseline
113,114,104.82432622999997,baseline
114,115,104.82432622999997,baseline
115,116,104.82432622999997,baseline
116,117,104.82432622999997,baseline
117,118,104.82432622999997,baseline
118,119,104.82432622999997,baseline
119,120,104.82432622999997,baseline
120,121,104.82432622999997,baseline
121,122,104.82432622999997,baseline
122,123,117.58045909,baseline
123,124,117.58045909,baseline
124,125,117.58045909,baseline
125,126,117.58045909,baseline
126,127,118.50335765,baseline
127,128,118.50335765,baseline
128,129,118.50335765,baseline
129,130,118.50335765,baseline
130,131,118.50335765,baseline
131,132,118.50335765,baseline
132,133,118.50335765,baseline
133,134,118.50335765,baseline
134,135,118.50335765,baseline
135,136,118.50335765,baseline
136,137,122.15424328,baseline
137,138,122.15424328,baseline
138,139,122.15424328,baseline
139,140,122.44457010000002,baseline
140,141,122.44457010000002,baseline
141,142,131.32735311,baseline
142,143,131.61970480999997,baseline
143,144,131.61970480999997,baseline
144,145,131.61970480999997,baseline
145,146,131.61970480999997,baseline
146,147,131.61970480999997,baseline
147,148,131.61970480999997,baseline
148,149,131.61970480999997,baseline
149,150,131.61970480999997,baseline
150,151,131.61970480999997,baseline
151,152,131.61970480999997,baseline
152,153,131.61970480999997,baseline
153,154,131.61970480999997,baseline
154,155,131.61970480999997,baseline
155,156,134.52049530999997,baseline
156,157,144.0031386,baseline
157,158,144.0031386,baseline
